CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'103902001,RW,HARTLEY SCHOOL,N,HARTLEY,'103,R,HARTLEY ISD,'KG - 12,B,,,'16
'225907101,S,HARTS BLUFF EL,N,TITUS,'225,A,HARTS BLUFF ISD,'KG - 08,E,,,'08
'104901101,WMN,HASKELL EL,N,HASKELL,'104,E,HASKELL CISD,'EE - 06,E,,,'14
'104901001,AR,HASKELL H S,N,HASKELL,'104,R,HASKELL CISD,'07 - 12,S,,,'14
'250902101,EWN,HAWKINS EL,N,WOOD,'250,R,HAWKINS ISD,'EE - 05,E,,,'07
'250902001,,HAWKINS H S,N,WOOD,'250,A,HAWKINS ISD,'09 - 12,S,,,'07
'250902041,,HAWKINS MIDDLE,N,WOOD,'250,R,HAWKINS ISD,'06 - 08,M,,,'07
'250902002,,LAKE COUNTRY LEARNING CTR,N,WOOD,'250,X,HAWKINS ISD,'11 - 11,S,,,'07
'127904101,,HAWLEY EL,N,JONES,'127,R,HAWLEY ISD,'EE - 05,E,,,'14
'127904001,RS,HAWLEY H S,N,JONES,'127,A,HAWLEY ISD,'09 - 12,S,,,'14
'127904041,,HAWLEY MIDDLE,N,JONES,'127,A,HAWLEY ISD,'06 - 08,M,,,'14
'105906004,,ACADEMY AT HAYS,N,HAYS,'105,P,HAYS CONS ISD,'07 - 12,S,,,'13
'105906002,,ALTER IMPACT CTR,N,HAYS,'105,X,HAYS CONS ISD,'06 - 12,B,,,'13
'105906106,E,BUDA EL,N,HAYS,'105,R,HAYS CONS ISD,'EE - 05,E,,,'13
'105906043,,DAHLSTROM MIDDLE SCHOOL,N,HAYS,'105,R,HAYS CONS ISD,'06 - 08,M,,,'13
'105906107,EW,ELM GROVE EL,N,HAYS,'105,R,HAYS CONS ISD,'KG - 05,E,,,'13
'105906103,,GREEN EL,N,HAYS,'105,A,HAYS CONS ISD,'PK - 05,E,,,'13
'105906003,,HAYS CO JUVENILE JUSTICE ALT ED P,N,HAYS,'105,X,HAYS CONS ISD,'07 - 11,S,,,'13
'105906109,,HEMPHILL EL,N,HAYS,'105,A,HAYS CONS ISD,'EE - 05,E,,,'13
'105906001,R,JACK C HAYS H S,N,HAYS,'105,A,HAYS CONS ISD,'09 - 12,S,,,'13
'105906101,E,KYLE EL,N,HAYS,'105,A,HAYS CONS ISD,'EE - 05,E,,,'13
'105906041,,R C BARTON MIDDLE SCHOOL,N,HAYS,'105,A,HAYS CONS ISD,'06 - 08,M,,,'13
'105906110,,ROSALIO TOBIAS INTERNATIONAL SCHO,N,HAYS,'105,A,HAYS CONS ISD,'PK - 05,E,,,'13
'105906108,W,SUSIE FUENTES EL,N,HAYS,'105,A,HAYS CONS ISD,'EE - 05,E,,,'13
'105906044,A,WALLACE MIDDLE SCHOOL,N,HAYS,'105,A,HAYS CONS ISD,'06 - 08,M,,,'13
'198905103,,BLACKSHEAR EL,N,ROBERTSON,'198,A,HEARNE ISD,'03 - 06,E,,,'06
'198905102,,EAST SIDE EL,N,ROBERTSON,'198,A,HEARNE ISD,'PK - 02,E,'198905103,BLACKSHEAR EL,'06
'198905002,,HEARNE H S,N,ROBERTSON,'198,L,HEARNE ISD,'09 - 12,S,,,'06
'198905042,,HEARNE J H,N,ROBERTSON,'198,A,HEARNE ISD,'07 - 08,M,,,'06
'065902001,ADRES,HEDLEY SCHOOL,N,DONLEY,'065,R,HEDLEY ISD,'EE - 12,B,,,'16
'101821001,,HEIGHTS CHARTER SCHOOL,Y,HARRIS,'101,L,HEIGHTS CHARTER SCHOOL,'08 - 12,S,,,'04
'202903101,E,HEMPHILL EL,N,SABINE,'202,R,HEMPHILL ISD,'PK - 04,E,,,'07
'202903001,ATR,HEMPHILL H S,N,SABINE,'202,R,HEMPHILL ISD,'09 - 12,S,,,'07
'202903041,NS,HEMPHILL MIDDLE,N,SABINE,'202,R,HEMPHILL ISD,'05 - 08,M,,,'07
'237902102,,HEMPSTEAD EARLY CHILDHOOD,N,WALLER,'237,A,HEMPSTEAD ISD,'EE - 02,E,'237902101,HEMPSTEAD EL,'04
'237902101,,HEMPSTEAD EL,N,WALLER,'237,A,HEMPSTEAD ISD,'03 - 05,E,,,'04
'237902001,,HEMPSTEAD H S,N,WALLER,'237,L,HEMPSTEAD ISD,'09 - 12,S,,,'04
'237902041,,HEMPSTEAD MIDDLE,N,WALLER,'237,A,HEMPSTEAD ISD,'06 - 08,M,,,'04
'201902103,,CENTRAL EL,N,RUSK,'201,E,HENDERSON ISD,'01 - 01,E,'201902105,CHAMBERLAIN EL,'07
'201902105,E,CHAMBERLAIN EL,N,RUSK,'201,E,HENDERSON ISD,'03 - 03,E,,,'07
'201902001,,HENDERSON H S,N,RUSK,'201,A,HENDERSON ISD,'09 - 12,S,,,'07
'201902107,,HENDERSON KIND,N,RUSK,'201,X,HENDERSON ISD,'EE - KG,E,,,'07
'201902041,,HENDERSON MIDDLE,N,RUSK,'201,A,HENDERSON ISD,'06 - 08,M,,,'07
'201902104,,MONTGOMERY EL,N,RUSK,'201,E,HENDERSON ISD,'02 - 02,E,'201902105,CHAMBERLAIN EL,'07
'201902108,,NORTHSIDE EL,N,RUSK,'201,A,HENDERSON ISD,'04 - 05,E,,,'07
'039902101,EMN,HENRIETTA EL,N,CLAY,'039,R,HENRIETTA ISD,'PK - 05,E,,,'09
'039902001,,HENRIETTA H S,N,CLAY,'039,R,HENRIETTA ISD,'09 - 12,S,,,'09
'039902041,WS,HENRIETTA MIDDLE SCHOOL,N,CLAY,'039,R,HENRIETTA ISD,'06 - 08,M,,,'09
'059901101,AEM,AIKMAN EL,N,DEAF SMITH,'059,E,HEREFORD ISD,'KG - 03,E,,,'16
'059901102,W,BLUEBONNET EL,N,DEAF SMITH,'059,A,HEREFORD ISD,'04 - 05,E,,,'16
'059901001,,HEREFORD H S,N,DEAF SMITH,'059,A,HEREFORD ISD,'09 - 12,S,,,'16
'059901042,,HEREFORD J H,N,DEAF SMITH,'059,A,HEREFORD ISD,'06 - 08,M,,,'16
'059901104,E,NORTHWEST EL,N,DEAF SMITH,'059,R,HEREFORD ISD,'KG - 07,E,,,'16
'059901040,,SPECIAL PROGRAMS CTR,N,DEAF SMITH,'059,X,HEREFORD ISD,'EE - PK,E,,,'16
'059901106,AEM,TIERRA BLANCA EL,N,DEAF SMITH,'059,E,HEREFORD ISD,'PK - 03,E,,,'16
'059901103,A,WEST CENTRAL EL,N,DEAF SMITH,'059,A,HEREFORD ISD,'04 - 05,E,,,'16
'208901001,,HERMLEIGH SCHOOL,N,SCURRY,'208,R,HERMLEIGH ISD,'KG - 12,B,,,'14
'097903101,EM,HICO EL,N,HAMILTON,'097,A,HICO ISD,'PK - 05,E,,,'12
'097903001,R,HICO H S,N,HAMILTON,'097,R,HICO ISD,'09 - 12,S,,,'12
'097903041,W,HICO J H,N,HAMILTON,'097,R,HICO ISD,'06 - 08,M,,,'12
'108905041,A,DIAZ J H,N,HIDALGO,'108,R,HIDALGO ISD,'06 - 08,M,,,'01
'108905103,AEM,DR ALEJO SALINAS JR ELEMENTARY,N,HIDALGO,'108,A,HIDALGO ISD,'PK - 05,E,,,'01
'108905002,,HIDALGO ACADEMY,N,HIDALGO,'108,P,HIDALGO ISD,'09 - 12,S,,,'01
'108905101,AW,HIDALGO EL,N,HIDALGO,'108,R,HIDALGO ISD,'PK - 05,E,,,'01
'108905001,ADR,HIDALGO H S,N,HIDALGO,'108,R,HIDALGO ISD,'09 - 12,S,,,'01
'108905102,AW,KELLY EL,N,HIDALGO,'108,R,HIDALGO ISD,'PK - 05,E,,,'01
'148903001,AE,HIGGINS SCHOOL,N,LIPSCOMB,'148,A,HIGGINS ISD,'PK - 12,B,,,'16
'015803101,,HIGGS/CARTER/KING GIFTED & TALENT,Y,BEXAR,'015,P,HIGGS/CARTER/KING GIFTED & TALENTE,'PK - 11,B,,,'20
'084903101,,HIGH ISLAND EL,N,GALVESTON,'084,A,HIGH ISLAND ISD,'KG - 05,E,,,'05
'084903001,,HIGH ISLAND H S,N,GALVESTON,'084,R,HIGH ISLAND ISD,'09 - 12,S,,,'05
'084903041,E,HIGH ISLAND MIDDLE,N,GALVESTON,'084,R,HIGH ISLAND ISD,'06 - 08,M,,,'05
'177905001,ADWS,HIGHLAND SCHOOL,N,NOLAN,'177,R,HIGHLAND ISD,'PK - 12,B,,,'14
'057911101,AEWM,ARMSTRONG ELEMENTARY,N,DALLAS,'057,E,HIGHLAND PARK ISD,'KG - 04,E,,,'10
'057911102,AEWM,BRADFIELD ELEMENTARY,N,DALLAS,'057,E,HIGHLAND PARK ISD,'EE - 04,E,,,'10
'188903101,,HIGHLAND PARK EL,N,POTTER,'188,R,HIGHLAND PARK ISD,'EE - 05,E,,,'16
'188903001,TR,HIGHLAND PARK H S,N,POTTER,'188,R,HIGHLAND PARK ISD,'09 - 12,S,,,'16
'057911001,ADPCTREMS,HIGHLAND PARK HIGH SCHOOL,N,DALLAS,'057,E,HIGHLAND PARK ISD,'09 - 12,S,,,'10
'057911041,AEWMS,HIGHLAND PARK MIDDLE SCHOOL,N,DALLAS,'057,R,HIGHLAND PARK ISD,'07 - 08,M,,,'10
'188903041,,HIGHLAND PARK MIDDLE SCHOOL,N,POTTER,'188,A,HIGHLAND PARK ISD,'06 - 08,M,,,'16
'057911103,AEWM,HYER ELEMENTARY,N,DALLAS,'057,E,HIGHLAND PARK ISD,'EE - 04,E,,,'10
'057911105,AEMN,MCCULLOCH INTERMEDIATE SCHOOL,N,DALLAS,'057,E,HIGHLAND PARK ISD,'05 - 06,M,,,'10
'057911104,EWM,UNIVERSITY PARK ELEMENTARY,N,DALLAS,'057,E,HIGHLAND PARK ISD,'KG - 04,E,,,'10
'109904101,,FRANKLIN EL,N,HILL,'109,X,HILLSBORO ISD,'PK - KG,E,,,'12
'109904010,,HILL CO J J A E P,N,HILL,'109,X,HILLSBORO ISD,'08 - 08,M,,,'12
'109904104,,HILLSBORO EL,N,HILL,'109,E,HILLSBORO ISD,'01 - 03,E,,,'12
'109904001,,HILLSBORO H S,N,HILL,'109,A,HILLSBORO ISD,'09 - 12,S,,,'12
'109904109,,HILLSBORO INTERMEDIATE,N,HILL,'109,R,HILLSBORO ISD,'04 - 06,E,,,'12
'109904041,,HILLSBORO J H,N,HILL,'109,A,HILLSBORO ISD,'07 - 08,M,,,'12
'084908042,,CROSBY MIDDLE,N,GALVESTON,'084,L,HITCHCOCK ISD,'06 - 08,M,,,'04
'084908003,,GALVESTON CO J J A E P,N,GALVESTON,'084,X,HITCHCOCK ISD,'09 - 10,S,,,'04
'084908001,R,HITCHCOCK H S,N,GALVESTON,'084,A,HITCHCOCK ISD,'09 - 12,S,,,'04
'084908103,,STEWART EL,N,GALVESTON,'084,A,HITCHCOCK ISD,'EE - 05,E,,,'04
'014905041,S,BOWMAN MIDDLE,N,BELL,'014,R,HOLLAND ISD,'06 - 08,M,,,'12
'014905101,WN,HOLLAND EL,N,BELL,'014,E,HOLLAND ISD,'EE - 05,E,,,'12
'014905001,S,HOLLAND H S,N,BELL,'014,R,HOLLAND ISD,'09 - 12,S,,,'12
'005902101,AEM,HOLLIDAY EL,N,ARCHER,'005,R,HOLLIDAY ISD,'EE - 05,E,,,'09
'005902001,ARS,HOLLIDAY H S,N,ARCHER,'005,R,HOLLIDAY ISD,'09 - 12,S,,,'09
'005902041,AEW,HOLLIDAY MIDDLE,N,ARCHER,'005,R,HOLLIDAY ISD,'06 - 08,M,,,'09
'163904104,,DETENTION CTR,N,MEDINA,'163,P,HONDO ISD,'08 - 12,S,,,'20
'163904001,,HONDO H S,N,MEDINA,'163,A,HONDO ISD,'09 - 12,S,,,'20
'163904041,,MCDOWELL J H,N,MEDINA,'163,A,HONDO ISD,'06 - 08,M,,,'20
'163904102,,MEYER EL,N,MEDINA,'163,A,HONDO ISD,'EE - 02,E,'163904105,NEWELL E WOOLLS INTERMEDIATE,'20
'163904105,,NEWELL E WOOLLS INTERMEDIATE,N,MEDINA,'163,A,HONDO ISD,'03 - 05,E,,,'20
'074907101,AEM,HONEY GROVE EL,N,FANNIN,'074,R,HONEY GROVE ISD,'EE - 05,E,,,'10
'074907001,AR,HONEY GROVE H S,N,FANNIN,'074,R,HONEY GROVE ISD,'09 - 12,S,,,'10
'074907041,AW,HONEY GROVE MIDDLE,N,FANNIN,'074,A,HONEY GROVE ISD,'06 - 08,M,,,'10
'057825012,,DESTINY HIGH SCHOOL,Y,DALLAS,'057,L,HONORS ACADEMY,'KG - 12,B,,,'10
'057825008,C,EXCEL ACADEMY,Y,DALLAS,'057,A,HONORS ACADEMY,'KG - 12,B,,,'10
'057825005,,HONORS ACADEMY,Y,DALLAS,'057,L,HONORS ACADEMY,'07 - 12,S,,,'10
'057825004,,LANDMARK SCHOOL,Y,DALLAS,'057,A,HONORS ACADEMY,'07 - 12,S,,,'10
'057825010,,LEGACY HIGH SCHOOL,Y,DALLAS,'057,L,HONORS ACADEMY,'08 - 12,S,,,'10
'057825007,S,NEW QUEST ACADEMY,Y,DALLAS,'057,A,HONORS ACADEMY,'09 - 12,S,,,'10
'057825001,RE,PINNACLE SCHOOL,Y,DALLAS,'057,A,HONORS ACADEMY,'KG - 12,B,,,'10
'057825006,,UNIVERSITY SCHOOL,Y,DALLAS,'057,L,HONORS ACADEMY,'08 - 12,S,,,'10
'019902102,E,HOOKS EL,N,BOWIE,'019,R,HOOKS ISD,'EE - 04,E,,,'08
'019902002,A,HOOKS H S,N,BOWIE,'019,A,HOOKS ISD,'09 - 12,S,,,'08
'019902041,E,HOOKS J H,N,BOWIE,'019,R,HOOKS ISD,'05 - 08,M,,,'08
'101851001,,HOUSTON ALTERNATIVE PREPARATORY C,Y,HARRIS,'101,L,HOUSTON ALTERNATIVE PREPARATORY CH,'PK - 08,E,,,'04
'101812002,,HOUSTON CAN ACADEMY HOBBY,Y,HARRIS,'101,P,HOUSTON CAN ACADEMY CHARTER SCHOOL,'09 - 12,S,,,'04
'101812001,,HOUSTON CAN! ACADEMY CHARTER SCHO,Y,HARRIS,'101,P,HOUSTON CAN ACADEMY CHARTER SCHOOL,'09 - 12,S,,,'04
'101828101,,HOUSTON GATEWAY ACADEMY,Y,HARRIS,'101,A,HOUSTON GATEWAY ACADEMY,'KG - 09,B,,,'04
'101829101,,HOUSTON HEIGHTS LEARNING ACADEMY,Y,HARRIS,'101,P,HOUSTON HEIGHTS LEARNING ACADEMY I,'PK - 05,E,,,'04
'101912299,,A A MILNE EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912341,,ACCELERATED LEARNING AND TRANSITI,N,HARRIS,'101,P,HOUSTON ISD,'06 - 12,B,,,'04
'101912102,,ALCOTT EL,N,HARRIS,'101,L,HOUSTON ISD,'PK - 05,E,,,'04
'101912103,EW,ALLEN EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912104,E,ALMEDA EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912105,,ANDERSON EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912361,,ARGYLE EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912273,,ASHFORD EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 02,E,'101912276,SHADOWBRIAR EL,'04
'101912274,E,ASKEW EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 04,E,,,'04
'101912106,AN,ATHERTON EL,N,HARRIS,'101,R,HOUSTON ISD,'EE - 06,E,,,'04
'101912041,,ATTUCKS MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912001,R,AUSTIN H S,N,HARRIS,'101,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912388,,BANNEKER-MCNAIR MATH/SCIENCE ACAD,N,HARRIS,'101,A,HOUSTON ISD,'PK - 01,E,'101912217,PECK EL,'04
'101912275,EWMN,BARBARA BUSH EL,N,HARRIS,'101,R,HOUSTON ISD,'EE - 05,E,,,'04
'101912033,R,BARBARA JORDAN H S,N,HARRIS,'101,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912107,AEM,BARRICK EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912108,EM,BASTIAN EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912151,A,BELL EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912002,PRS,BELLAIRE H S,N,HARRIS,'101,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912360,,BELLFORT ACADEMY,N,HARRIS,'101,A,HOUSTON ISD,'04 - 05,E,,,'04
'101912295,AE,BENAVIDEZ EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912268,AW,BENBROOK EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912109,W,BERRY EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912042,,BLACK MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912110,,BLACKSHEAR EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912111,,BONHAM EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912112,A,BONNER EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912113,EMN,BOWIE EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912114,,BRAEBURN EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912116,EWN,BRIARGROVE EL,N,HARRIS,'101,R,HOUSTON ISD,'KG - 05,E,,,'04
'101912143,,BRIARMEADOW CHARTER,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912344,AEWM,BRIARMEADOW MIDDLE SCHOOL,N,HARRIS,'101,R,HOUSTON ISD,'06 - 08,M,,,'04
'101912117,AW,BRISCOE EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912118,E,BROCK EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912119,EN,BROOKLINE EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912120,AEM,BROWNING EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912121,,BRUCE EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912122,W,BURBANK EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912043,,BURBANK MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912124,A,BURNET EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912125,M,BURRUS EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912287,AEWMN,CAGE EL,N,HARRIS,'101,E,HOUSTON ISD,'EE - 05,E,,,'04
'101912322,DPCTRS,CARNEGIE VANGUARD HS,N,HARRIS,'101,R,HOUSTON ISD,'09 - 12,S,,,'04
'101912292,AE,CARRILLO EL,N,HARRIS,'101,R,HOUSTON ISD,'EE - 05,E,,,'04
'101912323,S,CHALLENGE EARLY COLLEGE H S,N,HARRIS,'101,R,HOUSTON ISD,'09 - 10,S,,,'04
'101912261,,CHATHAM EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912027,R,CHAVEZ H S,N,HARRIS,'101,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912048,E,CLIFTON MIDDLE,N,HARRIS,'101,R,HOUSTON ISD,'06 - 08,M,,,'04
'101912129,,CLINTON PARK EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912123,EWM,CODWELL EL,N,HARRIS,'101,R,HOUSTON ISD,'EE - 05,E,,,'04
'101912316,,COMMUNITY EDUCATION PARTNERS SE,N,HARRIS,'101,X,HOUSTON ISD,'06 - 12,B,,,'04
'101912303,,COMMUNITY EDUCATION PARTNERS SW,N,HARRIS,'101,X,HOUSTON ISD,'06 - 12,B,,,'04
'101912013,,COMMUNITY SERVICES-SEC,N,HARRIS,'101,P,HOUSTON ISD,'EE - 12,B,,,'04
'101912270,,CONCORD EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 06,E,,,'04
'101912130,AEN,CONDIT EL,N,HARRIS,'101,R,HOUSTON ISD,'KG - 05,E,,,'04
'101912029,,CONTEMPORARY LRN CTR H S,N,HARRIS,'101,P,HOUSTON ISD,'09 - 12,S,,,'04
'101912093,,CONTEMPORARY LRN CTR MIDDLE,N,HARRIS,'101,P,HOUSTON ISD,'07 - 08,M,,,'04
'101912132,EW,COOP EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912133,AEM,CORNELIUS EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912134,A,CRAWFORD EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912290,AEWM,CRESPO EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912135,,CROCKETT EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912044,,CULLEN MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912136,A,CUNNINGHAM EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912297,M,DAVILA EL,N,HARRIS,'101,R,HOUSTON ISD,'EE - 05,E,,,'04
'101912003,R,DAVIS H S,N,HARRIS,'101,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912137,,DE CHAUMES EL,N,HARRIS,'101,L,HOUSTON ISD,'PK - 05,E,,,'04
'101912138,AEM,DE ZAVALA EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912045,,DEADY MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912026,ADPCTREMS,DEBAKEY H S FOR HEALTH PROF,N,HARRIS,'101,E,HOUSTON ISD,'09 - 12,S,,,'04
'101912386,,DIVERSITY ROOTS AND WINGS ACADEMY,N,HARRIS,'101,L,HOUSTON ISD,'PK - 06,E,,,'04
'101912139,A,DODSON EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912140,,DOGAN EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912376,,DOMINION ACADEMY CHARTER SCHOOL,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912141,E,DOUGLASS EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912075,,DOWLING MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912115,,DURHAM EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912144,,DURKEE EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912266,A,E O SMITH EL,N,HARRIS,'101,A,HOUSTON ISD,'01 - 05,E,,,'04
'101912145,E,EASTER EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912301,AR,EASTWOOD ACADEMY,N,HARRIS,'101,R,HOUSTON ISD,'09 - 12,S,,,'04
'101912046,A,EDISON MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912146,,EIGHTH AVE EL,N,HARRIS,'101,L,HOUSTON ISD,'EE - 06,E,,,'04
'101912147,,ELIOT EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912148,,ELROD EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912149,,EMERSON EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912364,A,ENERGIZED FOR EXCELLENCE ACADEMY,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912319,,ENERGIZED FOR EXCELLENCE ALTERNAT,N,HARRIS,'101,P,HOUSTON ISD,'09 - 12,S,,,'04
'101912342,A,ENERGIZED FOR EXCELLENCE MIDDLE S,N,HARRIS,'101,R,HOUSTON ISD,'06 - 08,M,,,'04
'101912150,,FAIRCHILD EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
'101912152,,FIELD EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912078,,FLEMING MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912271,E,FOERSTER EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912153,,FONDREN EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912072,,FONDREN MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912047,,FONVILLE MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912154,EM,FOSTER EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912155,A,FRANKLIN EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912156,EMN,FROST EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912004,R,FURR H S,N,HARRIS,'101,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912291,AEM,GALLEGOS EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912283,AEWM,GARCIA EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912157,,GARDEN OAKS EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912158,,GARDEN VILLAS EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912159,AW,GOLFCREST EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912160,W,GORDON EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912068,,GRADY MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912162,,GREGG EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912058,,GREGORY-LINCOLN ED CTR,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912282,,GREGORY-LINCOLN ED CTR,N,HARRIS,'101,L,HOUSTON ISD,'EE - 05,E,,,'04
'101912164,,GRIMES EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912262,,GRISSOM EL,N,HARRIS,'101,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912369,,GROSS EL,N,HARRIS,'101,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912038,,H P CARTER CAREER CENTER,N,HARRIS,'101,P,HOUSTON ISD,'06 - 12,B,,,'04
'101912131,,HALPIN EARLY CHILDHOOD CTR,N,HARRIS,'101,A,HOUSTON ISD,'EE - 01,E,'101912105,ANDERSON EL,'04
'101912049,,HAMILTON MIDDLE,N,HARRIS,'101,A,HOUSTON ISD,'06 - 08,M,,,'04
'101912094,,HARPER ALTERNATIVE SCHOOL,N,HARRIS,'101,X,HOUSTON ISD,'06 - 12,B,,,'04
'101912320,,HARRIS CO J J A E P,N,HARRIS,'101,X,HOUSTON ISD,'06 - 12,B,,,'04
'101912166,AEWMN,HARRIS J R EL,N,HARRIS,'101,R,HOUSTON ISD,'PK - 05,E,,,'04
